code,name
01.02.10.43.610.01,"ОБЩАЯ АСПАРТАТАМИНОТРАНСФЕРАЗА ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.610.02,"ОБЩАЯ АСПАРТАТАМИНОТРАНСФЕРАЗА ИВД, РЕАГЕНТ"
01.02.10.43.610.03,"ОБЩАЯ АСПАРТАТАМИНОТРАНСФЕРАЗА ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.611,ОБЩАЯ ГАЛАКТОЗА ИВД
01.02.10.43.611.01,"ОБЩАЯ ГАЛАКТОЗА ИВД, НАБОР, ФЕРМЕНТНЫЙ ФЛУОРЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.611.02,"ОБЩАЯ ГАЛАКТОЗА ИВД, НАБОР, ФЕРМЕНТНЫЙ ФЛУОРЕСЦЕНТНЫЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.612,ОБЩАЯ ЖЕЛЕЗОСВЯЗЫВАЮЩАЯ СПОСОБНОСТЬ (ОЖСС) ИВД
01.02.10.43.612.01,"ОБЩАЯ ЖЕЛЕЗОСВЯЗЫВАЮЩАЯ СПОСОБНОСТЬ (ОЖСС) ИВД, КАЛИБРАТОР"
01.02.10.43.612.02,"ОБЩАЯ ЖЕЛЕЗОСВЯЗЫВАЮЩАЯ СПОСОБНОСТЬ (ОЖСС) ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.612.03,"ОБЩАЯ ЖЕЛЕЗОСВЯЗЫВАЮЩАЯ СПОСОБНОСТЬ (ОЖСС) ИВД, РЕАГЕНТ"
01.02.10.43.613,ОБЩАЯ КОМПЛЕМЕНТАРНАЯ АКТИВНОСТЬ (CH50) ИВД
01.02.10.43.613.01,"ОБЩАЯ КОМПЛЕМЕНТАРНАЯ АКТИВНОСТЬ (CH50) ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.613.02,"ОБЩАЯ КОМПЛЕМЕНТАРНАЯ АКТИВНОСТЬ (CH50) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.613.03,"ОБЩАЯ КОМПЛЕМЕНТАРНАЯ АКТИВНОСТЬ (CH50) ИВД, КАЛИБРАТОР"
01.02.10.43.614,ОБЩАЯ КРЕАТИНКИНАЗА ИВД
01.02.10.43.614.01,"ОБЩАЯ КРЕАТИНКИНАЗА ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.614.02,"ОБЩАЯ КРЕАТИНКИНАЗА ИВД, РЕАГЕНТ"
01.02.10.43.614.03,"ОБЩАЯ КРЕАТИНКИНАЗА ИВД, КАЛИБРАТОР"
01.02.10.43.614.04,"ОБЩАЯ КРЕАТИНКИНАЗА ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.614.05,"ОБЩАЯ КРЕАТИНКИНАЗА ИВД, НАБОР, ФЕРМЕНТНЫЙ ФЛУОРЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.614.06,"ОБЩАЯ КРЕАТИНКИНАЗА ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.615,ОБЩАЯ ЛАКТАТДЕГИДРОГЕНАЗА ИВД
01.02.10.43.615.01,"ОБЩАЯ ЛАКТАТДЕГИДРОГЕНАЗА ИВД, РЕАГЕНТ"
01.02.10.43.615.02,"ОБЩАЯ ЛАКТАТДЕГИДРОГЕНАЗА ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.615.03,"ОБЩАЯ ЛАКТАТДЕГИДРОГЕНАЗА ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.616,ОБЩАЯ ЩЕЛОЧНАЯ ФОСФАТАЗА (ЩФ) ИВД
01.02.10.43.616.01,"ОБЩАЯ ЩЕЛОЧНАЯ ФОСФАТАЗА (ЩФ) ИВД, РЕАГЕНТ"
01.02.10.43.616.02,"ОБЩАЯ ЩЕЛОЧНАЯ ФОСФАТАЗА (ЩФ) ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.616.03,"ОБЩАЯ ЩЕЛОЧНАЯ ФОСФАТАЗА (ЩФ) ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.616.04,"ОБЩАЯ ЩЕЛОЧНАЯ ФОСФАТАЗА (ЩФ) ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.617,ОБЩИЕ ЖЕЛЧНЫЕ КИСЛОТЫ ИВД
01.02.10.43.617.01,"ОБЩИЕ ЖЕЛЧНЫЕ КИСЛОТЫ ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.618,ОБЩИЙ БЕЛОК ИВД
01.02.10.43.618.01,"ОБЩИЙ БЕЛОК ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.618.02,"ОБЩИЙ БЕЛОК ИВД, РЕАГЕНТ"
01.02.10.43.618.03,"ОБЩИЙ БЕЛОК ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.618.04,"ОБЩИЙ БЕЛОК ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.618.05,"ОБЩИЙ БЕЛОК ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.618.06,"ОБЩИЙ БЕЛОК ИВД, КАЛИБРАТОР"
01.02.10.43.618.07,"ОБЩИЙ БЕЛОК ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.619,ОБЩИЙ БИЛИРУБИН ИВД
01.02.10.43.619.01,"ОБЩИЙ БИЛИРУБИН ИВД, КАЛИБРАТОР"
01.02.10.43.619.02,"ОБЩИЙ БИЛИРУБИН ИВД, РЕАГЕНТ"
01.02.10.43.619.03,"ОБЩИЙ БИЛИРУБИН ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.619.04,"ОБЩИЙ БИЛИРУБИН ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.619.05,"ОБЩИЙ БИЛИРУБИН ИВД, КАЛИБРАТОР (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.619.06,"ОБЩИЙ БИЛИРУБИН ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.619.07,"ОБЩИЙ БИЛИРУБИН ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.62,C-РЕАКТИВНЫЙ БЕЛОК (СРБ) ИВД
01.02.10.43.62.01,"C-РЕАКТИВНЫЙ БЕЛОК (СРБ) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.62.02,"C-РЕАКТИВНЫЙ БЕЛОК (СРБ) ИВД, НАБОР, РЕАКЦИЯ АГГЛЮТИНАЦИИ"
01.02.10.43.620,ОБЩИЙ ГЕМОГЛОБИН ИВД
01.02.10.43.620.01,"ОБЩИЙ ГЕМОГЛОБИН ИВД, КАЛИБРАТОР"
01.02.10.43.620.02,"ОБЩИЙ ГЕМОГЛОБИН ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.620.03,"ОБЩИЙ ГЕМОГЛОБИН ИВД, РЕАГЕНТ"
01.02.10.43.620.04,"ОБЩИЙ ГЕМОГЛОБИН ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.621,ОБЩИЙ ИММУНОГЛОБУЛИН ИВД
01.02.10.43.621.01,"ОБЩИЙ ИММУНОГЛОБУЛИН A (IGA) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.621.02,"ОБЩИЙ ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.621.03,"ОБЩИЙ ИММУНОГЛОБУЛИН M (IGM) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.621.04,"ОБЩИЙ ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, ИММУНОГИСТОХИМИЧЕСКАЯ РЕАКЦИЯ С ФЕРМЕНТНОЙ МЕТКОЙ"
01.02.10.43.621.05,"ОБЩИЙ ИММУНОГЛОБУЛИН G (IGG) ИВД, РЕАГЕНТ"
01.02.10.43.621.06,"ОБЩИЙ ИММУНОГЛОБУЛИН M (IGM) ИВД, НАБОР, ИММУНОГИСТОХИМИЧЕСКАЯ РЕАКЦИЯ С ФЕРМЕНТНОЙ МЕТКОЙ"
01.02.10.43.621.07,"ОБЩИЙ ИММУНОГЛОБУЛИН А (IGA) ИВД, НАБОР, ИММУНОГИСТОХИМИЧЕСКАЯ РЕАКЦИЯ С ФЕРМЕНТНОЙ МЕТКОЙ"
01.02.10.43.621.08,"ОБЩИЙ ИММУНОГЛОБУЛИН A (IGA) ИВД, РЕАГЕНТ"
01.02.10.43.621.09,"ОБЩИЙ ИММУНОГЛОБУЛИН А (IGA) ИВД, АНТИТЕЛА"
01.02.10.43.621.10,"ОБЩИЙ ИММУНОГЛОБУЛИН D (IGD) ИВД, АНТИТЕЛА"
01.02.10.43.621.11,"ОБЩИЙ ИММУНОГЛОБУЛИН G (IGG) ИВД, КАЛИБРАТОР"
01.02.10.43.621.12,"ОБЩИЙ ИММУНОГЛОБУЛИН M (IGM) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.621.13,"ОБЩИЙ ИММУНОГЛОБУЛИН/ГАММА-ГЛОБУЛИН ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.621.14,"ОБЩИЙ ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.621.15,"ОБЩИЙ ИММУНОГЛОБУЛИН Е (IGЕ) ИВД, АНТИТЕЛА"
01.02.10.43.621.16,"ОБЩИЙ ИММУНОГЛОБУЛИН А (IGA) ИВД, КАЛИБРАТОР"
01.02.10.43.621.17,"ОБЩИЙ ИММУНОГЛОБУЛИН А (IGA) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.621.18,"ОБЩИЙ ИММУНОГЛОБУЛИН Е (IGЕ) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.621.19,"ОБЩИЙ ИММУНОГЛОБУЛИН G (IGG) ИВД, АНТИТЕЛА"
01.02.10.43.621.20,"ОБЩИЙ ИММУНОГЛОБУЛИН M (IGM) ИВД, КАЛИБРАТОР"
01.02.10.43.621.21,"ОБЩИЙ ИММУНОГЛОБУЛИН Е (IGЕ) ИВД, КАЛИБРАТОР"
01.02.10.43.621.22,"ОБЩИЙ ИММУНОГЛОБУЛИН M (IGM) ИВД, АНТИТЕЛА"
01.02.10.43.621.23,"ОБЩИЙ ИММУНОГЛОБУЛИН Е (IGЕ) ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.621.24,"ОБЩИЙ ИММУНОГЛОБУЛИН A (IGA) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.621.25,"ОБЩИЙ ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.621.26,"ОБЩИЙ ИММУНОГЛОБУЛИН M (IGM) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.621.27,"ОБЩИЙ ИММУНОГЛОБУЛИН D (IGD) ИВД, НАБОР, ИММУНОГИСТОХИМИЧЕСКАЯ РЕАКЦИЯ С ФЕРМЕНТАТИВНОЙ МЕТКОЙ"
01.02.10.43.621.28,"ОБЩИЙ ИММУНОГЛОБУЛИН Е (IGЕ) ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.621.29,"ОБЩИЙ ИММУНОГЛОБУЛИН M (IGM) ИВД, РЕАГЕНТ"
01.02.10.43.622,ОБЩИЙ КОРТИЗОЛ ИВД
01.02.10.43.622.01,"ОБЩИЙ КОРТИЗОЛ ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.622.02,"ОБЩИЙ КОРТИЗОЛ ИВД, КАЛИБРАТОР"
01.02.10.43.622.03,"ОБЩИЙ КОРТИЗОЛ ИВД, НАБОР, РАДИОИММУННЫЙ АНАЛИЗ (РИА)"
01.02.10.43.622.04,"ОБЩИЙ КОРТИЗОЛ ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.622.05,"ОБЩИЙ КОРТИЗОЛ ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.623,ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН ИВД
01.02.10.43.623.01,"ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН (ПСА) ИВД, КАЛИБРАТОР"
01.02.10.43.623.02,"ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.623.03,"ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН (ПСА) ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.623.04,"ОБЩИЙ ПРОСТАТ-СПЕЦИФИЧЕСКИЙ АНТИГЕН (TPSA) ИВД, РЕАГЕНТ"
01.02.10.43.623.05,"ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН (ПСА) ИВД, КАЛИБРАТОР (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.623.06,"ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН (ПСА) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.623.07,"ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН (ПСА) ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ, ЭКСПРЕСС-АНАЛИЗ"
01.02.10.43.623.08,"ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН (ПСА) ИВД, НАБОР, РАДИОИММУННЫЙ АНАЛИЗ (РИА)"
01.02.10.43.623.09,"ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.623.10,"ОБЩИЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН (ПСА) ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.623.11,"ОБЩИЙ ПРОСТАТ-СПЕЦИФИЧЕСКИЙ АНТИГЕН (TPSA) ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.624,ОБЩИЙ ТЕСТОСТЕРОН ИВД
01.02.10.43.624.01,"ОБЩИЙ ТЕСТОСТЕРОН ИВД, НАБОР, РАДИОИММУННЫЙ АНАЛИЗ (РИА)"
01.02.10.43.624.02,"ОБЩИЙ ТЕСТОСТЕРОН ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.624.03,"ОБЩИЙ ТЕСТОСТЕРОН ИВД, КАЛИБРАТОР"
01.02.10.43.624.04,"ОБЩИЙ ТЕСТОСТЕРОН ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.624.05,"ОБЩИЙ ТЕСТОСТЕРОН ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.625,ОБЩИЙ ТИРОКСИН (ТТ4) ИВД
01.02.10.43.625.01,"ОБЩИЙ ТИРОКСИН (ТТ4) ИВД, НАБОР, РАДИОИММУННЫЙ АНАЛИЗ (РИА)"
01.02.10.43.625.02,"ОБЩИЙ ТИРОКСИН (ТТ4) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.625.03,"ОБЩИЙ ТИРОКСИН (ТТ4) ИВД, КАЛИБРАТОР"
01.02.10.43.625.04,"ОБЩИЙ ТИРОКСИН (ТТ4) ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.625.05,"ОБЩИЙ ТИРОКСИН (ТТ4) ИВД, РЕАГЕНТ"
01.02.10.43.626,ОБЩИЙ ТРИЙОДТИРОНИН (ТТ3) ИВД
01.02.10.43.626.01,"ОБЩИЙ ТРИЙОДТИРОНИН (ТТ3) ИВД, НАБОР, РАДИОИММУННЫЙ АНАЛИЗ (РИА)"
01.02.10.43.626.02,"ОБЩИЙ ТРИЙОДТИРОНИН (ТТ3) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.626.03,"ОБЩИЙ ТРИЙОДТИРОНИН (ТТ3) ИВД, КАЛИБРАТОР"
01.02.10.43.626.04,"ОБЩИЙ ТРИЙОДТИРОНИН (ТТ3) ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.626.05,"ОБЩИЙ ТРИЙОДТИРОНИН (ТТ3) ИВД, РЕАГЕНТ"
01.02.10.43.627,ОБЩИЙ ХОЛЕСТЕРИН ИВД
01.02.10.43.627.01,"ОБЩИЙ ХОЛЕСТЕРИН ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.627.02,"ОБЩИЙ ХОЛЕСТЕРИН ИВД, РЕАГЕНТ"
01.02.10.43.627.03,"ОБЩИЙ ХОЛЕСТЕРИН ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.627.04,"ОБЩИЙ ХОЛЕСТЕРИН ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.627.05,"ОБЩИЙ ХОЛЕСТЕРИН ИВД, КАЛИБРАТОР"
01.02.10.43.627.06,"ОБЩИЙ ХОЛЕСТЕРИН ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.628,ОБЩИЙ ХОРИОНИЧЕСКИЙ ГОНАДОТРОПИН ЧЕЛОВЕКА (ХГЧ) ИВД
01.02.10.43.628.01,"ОБЩИЙ ХОРИОНИЧЕСКИЙ ГОНАДОТРОПИН ЧЕЛОВЕКА (ХГЧ) ИВД, НАБОР, РАДИОИММУННЫЙ АНАЛИЗ (РИА)"
01.02.10.43.628.02,"ОБЩИЙ ХОРИОНИЧЕСКИЙ ГОНАДОТРОПИН ЧЕЛОВЕКА (ХГЧ) ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ, ЭКСПРЕСС-АНАЛИЗ"
01.02.10.43.628.03,"ОБЩИЙ ХОРИОНИЧЕСКИЙ ГОНАДОТРОПИН ЧЕЛОВЕКА (ХГЧ) ИВД, НАБОР, ИММУНОФЛУОРЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.628.04,"ОБЩИЙ ХОРИОНИЧЕСКИЙ ГОНАДОТРОПИН ЧЕЛОВЕКА (ХГЧ) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.628.05,"ОБЩИЙ ХОРИОНИЧЕСКИЙ ГОНАДОТРОПИН ЧЕЛОВЕКА (ХГЧ) ИВД, РЕАГЕНТ"
01.02.10.43.629,ОБЩИЙ ЭСТРИОЛ ИВД
01.02.10.43.629.01,"ОБЩИЙ ЭСТРИОЛ ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.629.02,"ОБЩИЙ ЭСТРИОЛ ИВД, РЕАГЕНТ"
01.02.10.43.63,D-ДИМЕРЫ ИВД
01.02.10.43.63.01,"D-ДИМЕР ИВД, РЕАГЕНТ"
01.02.10.43.63.02,"D-ДИМЕР ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.63.03,"D-ДИМЕР ИВД, НАБОР, ИММУНОФЛУОРЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.63.04,"D-ДИМЕР ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.63.05,"D-ДИМЕР ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ, ЭКСПРЕСС-АНАЛИЗ"
01.02.10.43.63.06,"D-ДИМЕР ИВД, НАБОР, РЕАКЦИЯ АГГЛЮТИНАЦИИ"
01.02.10.43.63.07,"D-ДИМЕР ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.63.08,"D-ДИМЕР ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.63.09,"D-ДИМЕР ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.63.10,"D-ДИМЕР ИВД, КАЛИБРАТОР"
01.02.10.43.63.11,"D-ДИМЕР ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.630,ОДНОСПИРАЛЬНАЯ ДНК АНТИТЕЛА ИВД
01.02.10.43.630.01,"ОДНОСПИРАЛЬНАЯ ДНК АНТИТЕЛА ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.631,ОКРАСКА ПО ПЕРЛСУ ИВД
01.02.10.43.631.01,"ОКРАСКА ПО ПЕРЛСУ ИВД, НАБОР"
01.02.10.43.632,ОКРАСКА ПО ФЕЛЬГЕНУ ИВД
01.02.10.43.632.01,"ОКРАСКА ПО ФЕЛЬГЕНУ ИВД, НАБОР"
01.02.10.43.633,ОКРАШИВАНИЕ ГЕМАТОКСИЛИНОМ И ЭОЗИНОМ ИВД
01.02.10.43.633.01,"ОКРАШИВАНИЕ ГЕМАТОКСИЛИНОМ И ЭОЗИНОМ ИВД, НАБОР"
01.02.10.43.633.02,"ОКРАШИВАНИЕ ГЕМАТОКСИЛИНОМ И ЭОЗИНОМ КОНТРОЛЬ ИВД, НАБОР"
01.02.10.43.634,ОКРАШИВАНИЕ ПО ГРАМУ ИВД
01.02.10.43.634.01,"ОКРАШИВАНИЕ ПО ГРАМУ ИВД, НАБОР"
01.02.10.43.634.02,"ОКРАШИВАНИЕ ПО ГРАМУ ИВД, РЕАГЕНТ"
01.02.10.43.635,ОКРАШИВАНИЕ ПО РАЙТУ-ГИМЗЕ РАСТВОРЫ ИВД
01.02.10.43.636,ОКРАШИВАНИЕ ПО РОМАНОВСКОМУ ИВД
01.02.10.43.636.01,"ОКРАШИВАНИЕ ПО РОМАНОВСКОМУ ИВД, НАБОР"
01.02.10.43.637,ОКСАЛАТ ИВД
01.02.10.43.637.01,"ОКСАЛАТ ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.638,ОКСАЦИЛЛИН ИВД
01.02.10.43.638.01,ОКСАЦИЛЛИН ДИСКИ ДЛЯ ТЕСТИРОВАНИЯ НА ЧУВСТВИТЕЛЬНОСТЬ ИВД
01.02.10.43.639,ОКСИКОДОН ИВД
01.02.10.43.639.01,"ОКСИКОДОН ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ, ЭКСПРЕСС-АНАЛИЗ"
01.02.10.43.64,ECHINOCOCCUS GRANULOSUS ИВД
01.02.10.43.64.01,"ECHINOCOCCUS GRANULOSUS АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, ИММУНОБЛОТ"
01.02.10.43.64.02,"ECHINOCOCCUS GRANULOSUS ОБЩИЕ АНТИТЕЛА ИВД, РЕАГЕНТ"
01.02.10.43.64.03,"ECHINOCOCCUS GRANULOSUS АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.64.04,"ECHINOCOCCUS GRANULOSUS АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, ИММУНОФЛУОРЕСЦЕНТНЫЙ АНАЛИЗ"
